comp,rep,dispersal,kernel_exp,extirp_prob,mean_alpha
priority,3,0.001211527658628589,0.5833333333333333,0.05,0
priority,3,0.001211527658628589,0.5833333333333333,0.1,0
priority,3,0.001211527658628589,0.625,0,1.03
priority,3,0.001211527658628589,0.625,0.05,0
priority,3,0.001211527658628589,0.625,0.1,0
priority,3,0.001211527658628589,0.6666666666666666,0,1.03
priority,3,0.001211527658628589,0.6666666666666666,0.05,0
priority,3,0.001211527658628589,0.6666666666666666,0.1,0
priority,3,0.001211527658628589,0.7083333333333333,0,1
priority,3,0.001211527658628589,0.7083333333333333,0.05,0
priority,3,0.001211527658628589,0.7083333333333333,0.1,0
priority,3,0.001211527658628589,0.75,0,1.01
priority,3,0.001211527658628589,0.75,0.05,0
priority,3,0.001211527658628589,0.75,0.1,0
priority,3,0.001211527658628589,0.7916666666666666,0,1.01
priority,3,0.001211527658628589,0.7916666666666666,0.05,0
priority,3,0.001211527658628589,0.7916666666666666,0.1,0
priority,3,0.001211527658628589,0.8333333333333333,0,1.01
priority,3,0.001211527658628589,0.8333333333333333,0.05,0
priority,3,0.001211527658628589,0.8333333333333333,0.1,0
priority,3,0.001211527658628589,0.875,0,1.02
priority,3,0.001211527658628589,0.875,0.05,0
priority,3,0.001211527658628589,0.875,0.1,0
priority,3,0.001211527658628589,0.9166666666666666,0,1
priority,3,0.001211527658628589,0.9166666666666666,0.05,0
priority,3,0.001211527658628589,0.9166666666666666,0.1,0
priority,3,0.001211527658628589,0.9583333333333333,0,1
priority,3,0.001211527658628589,0.9583333333333333,0.05,0
priority,3,0.001211527658628589,0.9583333333333333,0.1,0
priority,3,0.001211527658628589,1,0,1.01
priority,3,0.001211527658628589,1,0.05,0
priority,3,0.001211527658628589,1,0.1,0
priority,3,0.0019573417814876615,0,0,1.19
priority,3,0.0019573417814876615,0,0.05,0.58
priority,3,0.0019573417814876615,0,0.1,0
priority,3,0.0019573417814876615,0.041666666666666664,0,1.26
priority,3,0.0019573417814876615,0.041666666666666664,0.05,0.67
priority,3,0.0019573417814876615,0.041666666666666664,0.1,0
priority,3,0.0019573417814876615,0.08333333333333333,0,1.24
priority,3,0.0019573417814876615,0.08333333333333333,0.05,0.36
priority,3,0.0019573417814876615,0.08333333333333333,0.1,0
priority,3,0.0019573417814876615,0.125,0,1.21
priority,3,0.0019573417814876615,0.125,0.05,0.31
priority,3,0.0019573417814876615,0.125,0.1,0
priority,3,0.0019573417814876615,0.16666666666666666,0,1.11
priority,3,0.0019573417814876615,0.16666666666666666,0.05,0
priority,3,0.0019573417814876615,0.16666666666666666,0.1,0
priority,3,0.0019573417814876615,0.20833333333333331,0,1.16
priority,3,0.0019573417814876615,0.20833333333333331,0.05,0
priority,3,0.0019573417814876615,0.20833333333333331,0.1,0
priority,3,0.0019573417814876615,0.25,0,1.14
priority,3,0.0019573417814876615,0.25,0.05,0
priority,3,0.0019573417814876615,0.25,0.1,0
priority,3,0.0019573417814876615,0.29166666666666663,0,1.08
priority,3,0.0019573417814876615,0.29166666666666663,0.05,0
priority,3,0.0019573417814876615,0.29166666666666663,0.1,0
priority,3,0.0019573417814876615,0.3333333333333333,0,1.1
priority,3,0.0019573417814876615,0.3333333333333333,0.05,0
priority,3,0.0019573417814876615,0.3333333333333333,0.1,0
priority,3,0.0019573417814876615,0.375,0,1.08
priority,3,0.0019573417814876615,0.375,0.05,0
priority,3,0.0019573417814876615,0.375,0.1,0
priority,3,0.0019573417814876615,0.41666666666666663,0,1.05
priority,3,0.0019573417814876615,0.41666666666666663,0.05,0
priority,3,0.0019573417814876615,0.41666666666666663,0.1,0
priority,3,0.0019573417814876615,0.4583333333333333,0,1.04
priority,3,0.0019573417814876615,0.4583333333333333,0.05,0
priority,3,0.0019573417814876615,0.4583333333333333,0.1,0
priority,3,0.0019573417814876615,0.5,0,1.02
priority,3,0.0019573417814876615,0.5,0.05,0
priority,3,0.0019573417814876615,0.5,0.1,0
priority,3,0.0019573417814876615,0.5416666666666666,0,1.02
priority,3,0.0019573417814876615,0.5416666666666666,0.05,0
priority,3,0.0019573417814876615,0.5416666666666666,0.1,0
priority,3,0.0019573417814876615,0.5833333333333333,0,1.01
priority,3,0.0019573417814876615,0.5833333333333333,0.05,0
priority,3,0.0019573417814876615,0.5833333333333333,0.1,0
priority,3,0.0019573417814876615,0.625,0,1.03
priority,3,0.0019573417814876615,0.625,0.05,0
priority,3,0.0019573417814876615,0.625,0.1,0
priority,3,0.0019573417814876615,0.6666666666666666,0,1.03
priority,3,0.0019573417814876615,0.6666666666666666,0.05,0
priority,3,0.0019573417814876615,0.6666666666666666,0.1,0
priority,3,0.0019573417814876615,0.7083333333333333,0,1.03
priority,3,0.0019573417814876615,0.7083333333333333,0.05,0
priority,3,0.0019573417814876615,0.7083333333333333,0.1,0
priority,3,0.0019573417814876615,0.75,0,1.05
priority,3,0.0019573417814876615,0.75,0.05,0
priority,3,0.0019573417814876615,0.75,0.1,0
priority,3,0.0019573417814876615,0.7916666666666666,0,1.03
priority,3,0.0019573417814876615,0.7916666666666666,0.05,0
priority,3,0.0019573417814876615,0.7916666666666666,0.1,0
priority,3,0.0019573417814876615,0.8333333333333333,0,1.03
priority,3,0.0019573417814876615,0.8333333333333333,0.05,0
priority,3,0.0019573417814876615,0.8333333333333333,0.1,0
priority,3,0.0019573417814876615,0.875,0,1.01
priority,3,0.0019573417814876615,0.875,0.05,0
priority,3,0.0019573417814876615,0.875,0.1,0
priority,3,0.0019573417814876615,0.9166666666666666,0,1.02
priority,3,0.0019573417814876615,0.9166666666666666,0.05,0
priority,3,0.0019573417814876615,0.9166666666666666,0.1,0
priority,3,0.0019573417814876615,0.9583333333333333,0,1
priority,3,0.0019573417814876615,0.9583333333333333,0.05,0
priority,3,0.0019573417814876615,0.9583333333333333,0.1,0
priority,3,0.0019573417814876615,1,0,1.02
priority,3,0.0019573417814876615,1,0.05,0
priority,3,0.0019573417814876615,1,0.1,0
priority,3,0.0031622776601683794,0,0,1.37
priority,3,0.0031622776601683794,0,0.05,0.81
priority,3,0.0031622776601683794,0,0.1,0.42
priority,3,0.0031622776601683794,0.041666666666666664,0,1.4
priority,3,0.0031622776601683794,0.041666666666666664,0.05,0.84
priority,3,0.0031622776601683794,0.041666666666666664,0.1,0.41
priority,3,0.0031622776601683794,0.08333333333333333,0,1.22
priority,3,0.0031622776601683794,0.08333333333333333,0.05,0.89
priority,3,0.0031622776601683794,0.08333333333333333,0.1,0
priority,3,0.0031622776601683794,0.125,0,1.16
priority,3,0.0031622776601683794,0.125,0.05,0.66
priority,3,0.0031622776601683794,0.125,0.1,0
priority,3,0.0031622776601683794,0.16666666666666666,0,1.29
priority,3,0.0031622776601683794,0.16666666666666666,0.05,0.6
priority,3,0.0031622776601683794,0.16666666666666666,0.1,0
priority,3,0.0031622776601683794,0.20833333333333331,0,1.18
priority,3,0.0031622776601683794,0.20833333333333331,0.05,0.26
priority,3,0.0031622776601683794,0.20833333333333331,0.1,0
priority,3,0.0031622776601683794,0.25,0,1.15
priority,3,0.0031622776601683794,0.25,0.05,0
priority,3,0.0031622776601683794,0.25,0.1,0
priority,3,0.0031622776601683794,0.29166666666666663,0,1.1
priority,3,0.0031622776601683794,0.29166666666666663,0.05,0
priority,3,0.0031622776601683794,0.29166666666666663,0.1,0
priority,3,0.0031622776601683794,0.3333333333333333,0,1.09
priority,3,0.0031622776601683794,0.3333333333333333,0.05,0
priority,3,0.0031622776601683794,0.3333333333333333,0.1,0
priority,3,0.0031622776601683794,0.375,0,1.06
priority,3,0.0031622776601683794,0.375,0.05,0
priority,3,0.0031622776601683794,0.375,0.1,0
priority,3,0.0031622776601683794,0.41666666666666663,0,1.09
priority,3,0.0031622776601683794,0.41666666666666663,0.05,0
priority,3,0.0031622776601683794,0.41666666666666663,0.1,0
priority,3,0.0031622776601683794,0.4583333333333333,0,1.08
priority,3,0.0031622776601683794,0.4583333333333333,0.05,0
priority,3,0.0031622776601683794,0.4583333333333333,0.1,0
priority,3,0.0031622776601683794,0.5,0,1.05
priority,3,0.0031622776601683794,0.5,0.05,0
priority,3,0.0031622776601683794,0.5,0.1,0
priority,3,0.0031622776601683794,0.5416666666666666,0,1.05
priority,3,0.0031622776601683794,0.5416666666666666,0.05,0
priority,3,0.0031622776601683794,0.5416666666666666,0.1,0
priority,3,0.0031622776601683794,0.5833333333333333,0,1.05
priority,3,0.0031622776601683794,0.5833333333333333,0.05,0
priority,3,0.0031622776601683794,0.5833333333333333,0.1,0
priority,3,0.0031622776601683794,0.625,0,1.05
priority,3,0.0031622776601683794,0.625,0.05,0
priority,3,0.0031622776601683794,0.625,0.1,0
priority,3,0.0031622776601683794,0.6666666666666666,0,1.03
priority,3,0.0031622776601683794,0.6666666666666666,0.05,0
priority,3,0.0031622776601683794,0.6666666666666666,0.1,0
priority,3,0.0031622776601683794,0.7083333333333333,0,1.02
priority,3,0.0031622776601683794,0.7083333333333333,0.05,0
priority,3,0.0031622776601683794,0.7083333333333333,0.1,0
priority,3,0.0031622776601683794,0.75,0,1.03
priority,3,0.0031622776601683794,0.75,0.05,0
priority,3,0.0031622776601683794,0.75,0.1,0
priority,3,0.0031622776601683794,0.7916666666666666,0,1.05
priority,3,0.0031622776601683794,0.7916666666666666,0.05,0
priority,3,0.0031622776601683794,0.7916666666666666,0.1,0
priority,3,0.0031622776601683794,0.8333333333333333,0,1
priority,3,0.0031622776601683794,0.8333333333333333,0.05,0
priority,3,0.0031622776601683794,0.8333333333333333,0.1,0
priority,3,0.0031622776601683794,0.875,0,1.02
priority,3,0.0031622776601683794,0.875,0.05,0
priority,3,0.0031622776601683794,0.875,0.1,0
priority,3,0.0031622776601683794,0.9166666666666666,0,1.01
priority,3,0.0031622776601683794,0.9166666666666666,0.05,0
priority,3,0.0031622776601683794,0.9166666666666666,0.1,0
priority,3,0.0031622776601683794,0.9583333333333333,0,1.02
priority,3,0.0031622776601683794,0.9583333333333333,0.05,0
priority,3,0.0031622776601683794,0.9583333333333333,0.1,0
priority,3,0.0031622776601683794,1,0,1.03
priority,3,0.0031622776601683794,1,0.05,0
priority,3,0.0031622776601683794,1,0.1,0
priority,3,0.00510896977450693,0,0,1.4
priority,3,0.00510896977450693,0,0.05,1.21
priority,3,0.00510896977450693,0,0.1,0.9
priority,3,0.00510896977450693,0.041666666666666664,0,1.36
priority,3,0.00510896977450693,0.041666666666666664,0.05,1.17
priority,3,0.00510896977450693,0.041666666666666664,0.1,0.62
priority,3,0.00510896977450693,0.08333333333333333,0,1.4
priority,3,0.00510896977450693,0.08333333333333333,0.05,1.04
priority,3,0.00510896977450693,0.08333333333333333,0.1,0.59
priority,3,0.00510896977450693,0.125,0,1.36
priority,3,0.00510896977450693,0.125,0.05,0.79
priority,3,0.00510896977450693,0.125,0.1,0.38
priority,3,0.00510896977450693,0.16666666666666666,0,1.22
priority,3,0.00510896977450693,0.16666666666666666,0.05,0.57
priority,3,0.00510896977450693,0.16666666666666666,0.1,0
priority,3,0.00510896977450693,0.20833333333333331,0,1.09
priority,3,0.00510896977450693,0.20833333333333331,0.05,0.71
priority,3,0.00510896977450693,0.20833333333333331,0.1,0
priority,3,0.00510896977450693,0.25,0,1.21
priority,3,0.00510896977450693,0.25,0.05,0.53
priority,3,0.00510896977450693,0.25,0.1,0
priority,3,0.00510896977450693,0.29166666666666663,0,1.25
priority,3,0.00510896977450693,0.29166666666666663,0.05,0
priority,3,0.00510896977450693,0.29166666666666663,0.1,0
priority,3,0.00510896977450693,0.3333333333333333,0,1.2
priority,3,0.00510896977450693,0.3333333333333333,0.05,0
priority,3,0.00510896977450693,0.3333333333333333,0.1,0
priority,3,0.00510896977450693,0.375,0,1.13
priority,3,0.00510896977450693,0.375,0.05,0
priority,3,0.00510896977450693,0.375,0.1,0
priority,3,0.00510896977450693,0.41666666666666663,0,1.09
priority,3,0.00510896977450693,0.41666666666666663,0.05,0
priority,3,0.00510896977450693,0.41666666666666663,0.1,0
priority,3,0.00510896977450693,0.4583333333333333,0,1.07
priority,3,0.00510896977450693,0.4583333333333333,0.05,0
priority,3,0.00510896977450693,0.4583333333333333,0.1,0
priority,3,0.00510896977450693,0.5,0,1.07
priority,3,0.00510896977450693,0.5,0.05,0
priority,3,0.00510896977450693,0.5,0.1,0
priority,3,0.00510896977450693,0.5416666666666666,0,1.14
priority,3,0.00510896977450693,0.5416666666666666,0.05,0
priority,3,0.00510896977450693,0.5416666666666666,0.1,0
priority,3,0.00510896977450693,0.5833333333333333,0,1.05
priority,3,0.00510896977450693,0.5833333333333333,0.05,0
priority,3,0.00510896977450693,0.5833333333333333,0.1,0
priority,3,0.00510896977450693,0.625,0,1.05
priority,3,0.00510896977450693,0.625,0.05,0
priority,3,0.00510896977450693,0.625,0.1,0
priority,3,0.00510896977450693,0.6666666666666666,0,1.02
priority,3,0.00510896977450693,0.6666666666666666,0.05,0
priority,3,0.00510896977450693,0.6666666666666666,0.1,0
priority,3,0.00510896977450693,0.7083333333333333,0,1.03
priority,3,0.00510896977450693,0.7083333333333333,0.05,0
priority,3,0.00510896977450693,0.7083333333333333,0.1,0
priority,3,0.00510896977450693,0.75,0,1.03
priority,3,0.00510896977450693,0.75,0.05,0
priority,3,0.00510896977450693,0.75,0.1,0
priority,3,0.00510896977450693,0.7916666666666666,0,1.02
priority,3,0.00510896977450693,0.7916666666666666,0.05,0
priority,3,0.00510896977450693,0.7916666666666666,0.1,0
priority,3,0.00510896977450693,0.8333333333333333,0,1.01
priority,3,0.00510896977450693,0.8333333333333333,0.05,0
priority,3,0.00510896977450693,0.8333333333333333,0.1,0
priority,3,0.00510896977450693,0.875,0,1.03
priority,3,0.00510896977450693,0.875,0.05,0
priority,3,0.00510896977450693,0.875,0.1,0
priority,3,0.00510896977450693,0.9166666666666666,0,1.03
priority,3,0.00510896977450693,0.9166666666666666,0.05,0
priority,3,0.00510896977450693,0.9166666666666666,0.1,0
priority,3,0.00510896977450693,0.9583333333333333,0,1.02
priority,3,0.00510896977450693,0.9583333333333333,0.05,0
priority,3,0.00510896977450693,0.9583333333333333,0.1,0
priority,3,0.00510896977450693,1,0,1.01
priority,3,0.00510896977450693,1,0.05,0
priority,3,0.00510896977450693,1,0.1,0
priority,3,0.00825404185268019,0,0,1.33
priority,3,0.00825404185268019,0,0.05,1.26
priority,3,0.00825404185268019,0,0.1,1.12
priority,3,0.00825404185268019,0.041666666666666664,0,1.38
priority,3,0.00825404185268019,0.041666666666666664,0.05,1.57
priority,3,0.00825404185268019,0.041666666666666664,0.1,1
priority,3,0.00825404185268019,0.08333333333333333,0,1.6
priority,3,0.00825404185268019,0.08333333333333333,0.05,1.4
priority,3,0.00825404185268019,0.08333333333333333,0.1,0.98
priority,3,0.00825404185268019,0.125,0,1.59
priority,3,0.00825404185268019,0.125,0.05,1.19
priority,3,0.00825404185268019,0.125,0.1,0.85
priority,3,0.00825404185268019,0.16666666666666666,0,1.23
priority,3,0.00825404185268019,0.16666666666666666,0.05,0.82
priority,3,0.00825404185268019,0.16666666666666666,0.1,0.56
priority,3,0.00825404185268019,0.20833333333333331,0,1.16
priority,3,0.00825404185268019,0.20833333333333331,0.05,0.78
priority,3,0.00825404185268019,0.20833333333333331,0.1,0.34
priority,3,0.00825404185268019,0.25,0,1.23
priority,3,0.00825404185268019,0.25,0.05,0.68
priority,3,0.00825404185268019,0.25,0.1,0
priority,3,0.00825404185268019,0.29166666666666663,0,1.19
priority,3,0.00825404185268019,0.29166666666666663,0.05,0.62
priority,3,0.00825404185268019,0.29166666666666663,0.1,0
priority,3,0.00825404185268019,0.3333333333333333,0,1.11
priority,3,0.00825404185268019,0.3333333333333333,0.05,0.35
priority,3,0.00825404185268019,0.3333333333333333,0.1,0
priority,3,0.00825404185268019,0.375,0,1.14
priority,3,0.00825404185268019,0.375,0.05,0
priority,3,0.00825404185268019,0.375,0.1,0
priority,3,0.00825404185268019,0.41666666666666663,0,1.15
priority,3,0.00825404185268019,0.41666666666666663,0.05,0
priority,3,0.00825404185268019,0.41666666666666663,0.1,0
priority,3,0.00825404185268019,0.4583333333333333,0,1.11
priority,3,0.00825404185268019,0.4583333333333333,0.05,0
priority,3,0.00825404185268019,0.4583333333333333,0.1,0
priority,3,0.00825404185268019,0.5,0,1.08
priority,3,0.00825404185268019,0.5,0.05,0
priority,3,0.00825404185268019,0.5,0.1,0
priority,3,0.00825404185268019,0.5416666666666666,0,1.07
priority,3,0.00825404185268019,0.5416666666666666,0.05,0
priority,3,0.00825404185268019,0.5416666666666666,0.1,0
priority,3,0.00825404185268019,0.5833333333333333,0,1.04
priority,3,0.00825404185268019,0.5833333333333333,0.05,0
priority,3,0.00825404185268019,0.5833333333333333,0.1,0
priority,3,0.00825404185268019,0.625,0,1.09
priority,3,0.00825404185268019,0.625,0.05,0
priority,3,0.00825404185268019,0.625,0.1,0
priority,3,0.00825404185268019,0.6666666666666666,0,1.04
priority,3,0.00825404185268019,0.6666666666666666,0.05,0
priority,3,0.00825404185268019,0.6666666666666666,0.1,0
priority,3,0.00825404185268019,0.7083333333333333,0,1.03
priority,3,0.00825404185268019,0.7083333333333333,0.05,0
priority,3,0.00825404185268019,0.7083333333333333,0.1,0
priority,3,0.00825404185268019,0.75,0,1.09
priority,3,0.00825404185268019,0.75,0.05,0
priority,3,0.00825404185268019,0.75,0.1,0
priority,3,0.00825404185268019,0.7916666666666666,0,1.06
priority,3,0.00825404185268019,0.7916666666666666,0.05,0
priority,3,0.00825404185268019,0.7916666666666666,0.1,0
priority,3,0.00825404185268019,0.8333333333333333,0,1.03
priority,3,0.00825404185268019,0.8333333333333333,0.05,0
priority,3,0.00825404185268019,0.8333333333333333,0.1,0
priority,3,0.00825404185268019,0.875,0,1.01
priority,3,0.00825404185268019,0.875,0.05,0
priority,3,0.00825404185268019,0.875,0.1,0
priority,3,0.00825404185268019,0.9166666666666666,0,1.03
priority,3,0.00825404185268019,0.9166666666666666,0.05,0
priority,3,0.00825404185268019,0.9166666666666666,0.1,0
priority,3,0.00825404185268019,0.9583333333333333,0,1.04
priority,3,0.00825404185268019,0.9583333333333333,0.05,0
priority,3,0.00825404185268019,0.9583333333333333,0.1,0
priority,3,0.00825404185268019,1,0,1.03
priority,3,0.00825404185268019,1,0.05,0
priority,3,0.00825404185268019,1,0.1,0
priority,3,0.01333521432163324,0,0,1.24
priority,3,0.01333521432163324,0,0.05,1.96
priority,3,0.01333521432163324,0,0.1,1.63
priority,3,0.01333521432163324,0.041666666666666664,0,1.72
priority,3,0.01333521432163324,0.041666666666666664,0.05,1.89
priority,3,0.01333521432163324,0.041666666666666664,0.1,1.55
priority,3,0.01333521432163324,0.08333333333333333,0,1.48
priority,3,0.01333521432163324,0.08333333333333333,0.05,1.83
priority,3,0.01333521432163324,0.08333333333333333,0.1,1.04
priority,3,0.01333521432163324,0.125,0,1.5
priority,3,0.01333521432163324,0.125,0.05,1.33
priority,3,0.01333521432163324,0.125,0.1,1.19
priority,3,0.01333521432163324,0.16666666666666666,0,1.45
priority,3,0.01333521432163324,0.16666666666666666,0.05,1.44
priority,3,0.01333521432163324,0.16666666666666666,0.1,0.97
priority,3,0.01333521432163324,0.20833333333333331,0,1.21
priority,3,0.01333521432163324,0.20833333333333331,0.05,1.05
priority,3,0.01333521432163324,0.20833333333333331,0.1,0.66
priority,3,0.01333521432163324,0.25,0,1.25
priority,3,0.01333521432163324,0.25,0.05,1
priority,3,0.01333521432163324,0.25,0.1,0.44
priority,3,0.01333521432163324,0.29166666666666663,0,1.19
priority,3,0.01333521432163324,0.29166666666666663,0.05,0.81
priority,3,0.01333521432163324,0.29166666666666663,0.1,0.37
priority,3,0.01333521432163324,0.3333333333333333,0,1.19
priority,3,0.01333521432163324,0.3333333333333333,0.05,0.77
priority,3,0.01333521432163324,0.3333333333333333,0.1,0
priority,3,0.01333521432163324,0.375,0,1.1
priority,3,0.01333521432163324,0.375,0.05,0.52
priority,3,0.01333521432163324,0.375,0.1,0
priority,3,0.01333521432163324,0.41666666666666663,0,1.18
priority,3,0.01333521432163324,0.41666666666666663,0.05,0.31
priority,3,0.01333521432163324,0.41666666666666663,0.1,0
priority,3,0.01333521432163324,0.4583333333333333,0,1.12
priority,3,0.01333521432163324,0.4583333333333333,0.05,0
priority,3,0.01333521432163324,0.4583333333333333,0.1,0
priority,3,0.01333521432163324,0.5,0,1.09
priority,3,0.01333521432163324,0.5,0.05,0
priority,3,0.01333521432163324,0.5,0.1,0
priority,3,0.01333521432163324,0.5416666666666666,0,1.08
priority,3,0.01333521432163324,0.5416666666666666,0.05,0
priority,3,0.01333521432163324,0.5416666666666666,0.1,0
priority,3,0.01333521432163324,0.5833333333333333,0,1.12
priority,3,0.01333521432163324,0.5833333333333333,0.05,0
priority,3,0.01333521432163324,0.5833333333333333,0.1,0
priority,3,0.01333521432163324,0.625,0,1.08
priority,3,0.01333521432163324,0.625,0.05,0
priority,3,0.01333521432163324,0.625,0.1,0
priority,3,0.01333521432163324,0.6666666666666666,0,1.1
priority,3,0.01333521432163324,0.6666666666666666,0.05,0
priority,3,0.01333521432163324,0.6666666666666666,0.1,0
priority,3,0.01333521432163324,0.7083333333333333,0,1.05
priority,3,0.01333521432163324,0.7083333333333333,0.05,0
priority,3,0.01333521432163324,0.7083333333333333,0.1,0
priority,3,0.01333521432163324,0.75,0,1.08
priority,3,0.01333521432163324,0.75,0.05,0
priority,3,0.01333521432163324,0.75,0.1,0
priority,3,0.01333521432163324,0.7916666666666666,0,1.08
priority,3,0.01333521432163324,0.7916666666666666,0.05,0
priority,3,0.01333521432163324,0.7916666666666666,0.1,0
priority,3,0.01333521432163324,0.8333333333333333,0,1.04
priority,3,0.01333521432163324,0.8333333333333333,0.05,0
priority,3,0.01333521432163324,0.8333333333333333,0.1,0
priority,3,0.01333521432163324,0.875,0,1.04
priority,3,0.01333521432163324,0.875,0.05,0
priority,3,0.01333521432163324,0.875,0.1,0
priority,3,0.01333521432163324,0.9166666666666666,0,1.05
priority,3,0.01333521432163324,0.9166666666666666,0.05,0
priority,3,0.01333521432163324,0.9166666666666666,0.1,0
priority,3,0.01333521432163324,0.9583333333333333,0,1.04
priority,3,0.01333521432163324,0.9583333333333333,0.05,0
priority,3,0.01333521432163324,0.9583333333333333,0.1,0
priority,3,0.01333521432163324,1,0,1.06
priority,3,0.01333521432163324,1,0.05,0
priority,3,0.01333521432163324,1,0.1,0
priority,3,0.021544346900318846,0,0,1
priority,3,0.021544346900318846,0,0.05,2.11
priority,3,0.021544346900318846,0,0.1,2.4
priority,3,0.021544346900318846,0.041666666666666664,0,1.55
priority,3,0.021544346900318846,0.041666666666666664,0.05,1.82
priority,3,0.021544346900318846,0.041666666666666664,0.1,1.88
priority,3,0.021544346900318846,0.08333333333333333,0,1.33
priority,3,0.021544346900318846,0.08333333333333333,0.05,2.15
priority,3,0.021544346900318846,0.08333333333333333,0.1,1.85
priority,3,0.021544346900318846,0.125,0,1.45
priority,3,0.021544346900318846,0.125,0.05,1.75
priority,3,0.021544346900318846,0.125,0.1,1.49
priority,3,0.021544346900318846,0.16666666666666666,0,1.33
priority,3,0.021544346900318846,0.16666666666666666,0.05,1.65
priority,3,0.021544346900318846,0.16666666666666666,0.1,1.26
priority,3,0.021544346900318846,0.20833333333333331,0,1.36
priority,3,0.021544346900318846,0.20833333333333331,0.05,1.18
priority,3,0.021544346900318846,0.20833333333333331,0.1,0.94
priority,3,0.021544346900318846,0.25,0,1.32
priority,3,0.021544346900318846,0.25,0.05,0.8
priority,3,0.021544346900318846,0.25,0.1,0.68
priority,3,0.021544346900318846,0.29166666666666663,0,1.25
priority,3,0.021544346900318846,0.29166666666666663,0.05,0.88
priority,3,0.021544346900318846,0.29166666666666663,0.1,0.63
priority,3,0.021544346900318846,0.3333333333333333,0,1.27
priority,3,0.021544346900318846,0.3333333333333333,0.05,0.82
priority,3,0.021544346900318846,0.3333333333333333,0.1,0.36
priority,3,0.021544346900318846,0.375,0,1.14
priority,3,0.021544346900318846,0.375,0.05,0.73
priority,3,0.021544346900318846,0.375,0.1,0.31
priority,3,0.021544346900318846,0.41666666666666663,0,1.16
priority,3,0.021544346900318846,0.41666666666666663,0.05,0.55
priority,3,0.021544346900318846,0.41666666666666663,0.1,0
priority,3,0.021544346900318846,0.4583333333333333,0,1.07
priority,3,0.021544346900318846,0.4583333333333333,0.05,0.46
priority,3,0.021544346900318846,0.4583333333333333,0.1,0
priority,3,0.021544346900318846,0.5,0,1.07
priority,3,0.021544346900318846,0.5,0.05,0.18
priority,3,0.021544346900318846,0.5,0.1,0
priority,3,0.021544346900318846,0.5416666666666666,0,1.13
priority,3,0.021544346900318846,0.5416666666666666,0.05,0
priority,3,0.021544346900318846,0.5416666666666666,0.1,0
priority,3,0.021544346900318846,0.5833333333333333,0,1.11
priority,3,0.021544346900318846,0.5833333333333333,0.05,0.02
priority,3,0.021544346900318846,0.5833333333333333,0.1,0
priority,3,0.021544346900318846,0.625,0,1.14
priority,3,0.021544346900318846,0.625,0.05,0
priority,3,0.021544346900318846,0.625,0.1,0
priority,3,0.021544346900318846,0.6666666666666666,0,1.07
priority,3,0.021544346900318846,0.6666666666666666,0.05,0
priority,3,0.021544346900318846,0.6666666666666666,0.1,0
priority,3,0.021544346900318846,0.7083333333333333,0,1.04
priority,3,0.021544346900318846,0.7083333333333333,0.05,0
priority,3,0.021544346900318846,0.7083333333333333,0.1,0
priority,3,0.021544346900318846,0.75,0,1.05
priority,3,0.021544346900318846,0.75,0.05,0
priority,3,0.021544346900318846,0.75,0.1,0
priority,3,0.021544346900318846,0.7916666666666666,0,1.03
priority,3,0.021544346900318846,0.7916666666666666,0.05,0
priority,3,0.021544346900318846,0.7916666666666666,0.1,0
priority,3,0.021544346900318846,0.8333333333333333,0,1.04
priority,3,0.021544346900318846,0.8333333333333333,0.05,0
priority,3,0.021544346900318846,0.8333333333333333,0.1,0
priority,3,0.021544346900318846,0.875,0,1.02
priority,3,0.021544346900318846,0.875,0.05,0
priority,3,0.021544346900318846,0.875,0.1,0
priority,3,0.021544346900318846,0.9166666666666666,0,1.07
priority,3,0.021544346900318846,0.9166666666666666,0.05,0
priority,3,0.021544346900318846,0.9166666666666666,0.1,0
priority,3,0.021544346900318846,0.9583333333333333,0,1.06
priority,3,0.021544346900318846,0.9583333333333333,0.05,0
priority,3,0.021544346900318846,0.9583333333333333,0.1,0
priority,3,0.021544346900318846,1,0,1.01
priority,3,0.021544346900318846,1,0.05,0
priority,3,0.021544346900318846,1,0.1,0
priority,3,0.034807005884284134,0,0,1
priority,3,0.034807005884284134,0,0.05,1.79
priority,3,0.034807005884284134,0,0.1,2.36
priority,3,0.034807005884284134,0.041666666666666664,0,1
priority,3,0.034807005884284134,0.041666666666666664,0.05,1.82
priority,3,0.034807005884284134,0.041666666666666664,0.1,2.26
priority,3,0.034807005884284134,0.08333333333333333,0,1.6
priority,3,0.034807005884284134,0.08333333333333333,0.05,2.28
priority,3,0.034807005884284134,0.08333333333333333,0.1,1.9
priority,3,0.034807005884284134,0.125,0,1.28
priority,3,0.034807005884284134,0.125,0.05,2.25
priority,3,0.034807005884284134,0.125,0.1,1.95
priority,3,0.034807005884284134,0.16666666666666666,0,1.3
priority,3,0.034807005884284134,0.16666666666666666,0.05,2.06
priority,3,0.034807005884284134,0.16666666666666666,0.1,1.87
priority,3,0.034807005884284134,0.20833333333333331,0,1.08
priority,3,0.034807005884284134,0.20833333333333331,0.05,1.61
priority,3,0.034807005884284134,0.20833333333333331,0.1,1.12
priority,3,0.034807005884284134,0.25,0,1.41
priority,3,0.034807005884284134,0.25,0.05,0.91
priority,3,0.034807005884284134,0.25,0.1,1.06
priority,3,0.034807005884284134,0.29166666666666663,0,1.22
priority,3,0.034807005884284134,0.29166666666666663,0.05,1.25
